"","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000060749",5.82832112516029,-4.13672978185531,0.000122141533797175,0.000787703729754023,-0.393766735797223,"QSER1"
"ENSG00000116117",5.71202541814175,-4.13559031542049,0.000122603652941459,0.000790426267310393,-0.14758576321134,"PARD3B"
"ENSG00000257303",4.82503335940912,4.13557967185272,0.000122607977491134,0.000790426267310393,0.610771335711288,"AC073896.2"
"ENSG00000101940",6.02715859354488,4.135576335679,0.000122609333030266,0.000790426267310393,-1.06932886631622,"WDR13"
"ENSG00000213853",5.9797916281574,-4.13494291174776,0.000122866966124913,0.000791988878170437,-0.518875121358651,"EMP2"
"ENSG00000162063",5.54651836227343,-4.13490004815621,0.000122884418996862,0.000792003114323653,0.125521960323548,"CCNF"
"ENSG00000227440",4.39342079008609,-4.13482465349264,0.000122915123448981,0.000792102744191063,1.04490911056812,"ATP5MC1P4"
"ENSG00000137959",5.75117523973666,-4.13346632029841,0.000123469578477142,0.000795577140047308,0.290856064597643,"IFI44L"
"ENSG00000005381",4.27191172561758,-4.13337179013449,0.000123508254541421,0.000795727660769466,1.02004401511535,"MPO"
"ENSG00000244559",2.00650020500508,-4.13315063282526,0.000123598784659564,0.000796164978964896,0.991110240535595,"AC091179.2"
"ENSG00000148840",5.90293493704347,-4.13306273379704,0.000123634783718897,0.000796171692197002,-0.524505241674635,"PPRC1"
"ENSG00000169016",5.56863675897473,4.13288501001481,0.000123707601537817,0.000796342724027141,-0.193441971765025,"E2F6"
"ENSG00000169442",5.64911223181772,-4.13287680331824,0.000123710965026803,0.000796342724027141,0.239916677452579,"CD52"
"ENSG00000167618",4.151887876246,-4.13283455585888,0.00012372828141754,0.000796342724027141,0.932224013395241,"LAIR2"
"ENSG00000224086",5.34288166187817,4.13273777536684,0.000123767958657417,0.000796342724027141,0.0694074501375779,"AC245452.1"
"ENSG00000272908",4.3032385057127,-4.13273162451747,0.000123770480746475,0.000796342724027141,1.02069733006604,"AC006033.2"
"ENSG00000236790",4.28982805896421,-4.1327307591327,0.000123770835592104,0.000796342724027141,1.04830568174177,"LINC00299"
"ENSG00000164576",5.83150402944106,4.13272712104879,0.000123772327376509,0.000796342724027141,-0.647583792038087,"SAP30L"
"ENSG00000254614",5.31665864383243,-4.13245873528941,0.000123882426108763,0.000796952397976064,0.560767115179239,"AP003068.2"
"ENSG00000075856",5.90877541088828,4.13234282277333,0.00012393000571692,0.00079715977677564,-0.782688056137128,"SART3"
"ENSG00000232403",2.16612714849875,4.13210034932782,0.000124029593107519,0.000797701594492206,1.00265467126704,"AC009501.1"
"ENSG00000230896",5.10752199086205,4.13181407850044,0.000124147268472017,0.000798359597251534,0.336905395475196,"AL604028.1"
"ENSG00000226172",2.50573111914335,-4.13177153983103,0.000124164763770849,0.000798373284276076,1.03815623777556,"AL139420.1"
"ENSG00000115825",5.80140077747824,-4.13166229435761,0.000124209705174652,0.000798563423170882,-0.3157369003667,"PRKD3"
"ENSG00000147127",4.67504415191747,4.13155724545793,0.000124252935046165,0.000798742512668702,0.681783621308282,"RAB41"
"ENSG00000242902",2.43310993788895,-4.13149539856806,0.000124278393178551,0.000798807328862855,1.03767756481474,"FLNC-AS1"
"ENSG00000162704",6.12690452231466,-4.13134592299334,0.00012433994289996,0.000799104081324161,-0.983925343261812,"ARPC5"
"ENSG00000258867",4.65766350376461,4.13113985508259,0.000124424844104838,0.000799550816403559,0.407568506818252,"LINC01146"
"ENSG00000125657",5.20317146324087,-4.13089463836792,0.000124525947991871,0.000800101546125363,1.00139191590017,"TNFSF9"
"ENSG00000109047",4.10680265440233,-4.13084923203771,0.000124544677939961,0.000800122937763413,0.994156205717733,"RCVRN"
"ENSG00000196569",5.83719861601494,-4.13070847459707,0.000124602757214493,0.000800397088071433,-0.172494348785091,"LAMA2"
"ENSG00000228271",3.03627810288218,-4.13065786104825,0.00012462364776478,0.000800432314992133,1.02407910996547,"LINC02048"
"ENSG00000248859",3.15354112589998,4.13052696151613,0.000124677691778218,0.000800680444826395,1.0310340865902,"LINC01574"
"ENSG00000160360",5.70136093426694,4.1303222737331,0.000124762245966545,0.000801124425527858,-0.461416862583333,"GPSM1"
"ENSG00000152527",5.57425856554431,-4.12997129041817,0.000124907362414948,0.000801893828680706,0.146908252553055,"PLEKHH2"
"ENSG00000068366",5.94555772018444,-4.12995781418503,0.000124912937512279,0.000801893828680706,-0.578681459690205,"ACSL4"
"ENSG00000279672",5.08362288537354,4.12990091638841,0.000124936478701152,0.000801945862915698,0.277079114223926,"AP006621.5"
"ENSG00000255872",3.34038200403407,4.12974407205738,0.000125001394530337,0.000802263428218546,1.03860387769937,"AL138752.2"
"ENSG00000175274",5.97814708976551,-4.12943256939239,0.000125130418286309,0.000802992311221207,-0.589162457314831,"TP53I11"
"ENSG00000135956",6.05546675443774,-4.12934293706266,0.000125167567693881,0.000803131506973931,-0.888463121025652,"TMEM127"
"ENSG00000235072",4.32477287259456,4.12916715454385,0.000125240454295085,0.000803438861011428,0.776708412603543,"AC012074.1"
"ENSG00000268423",3.26178697378131,4.12915282554706,0.00012524639749262,0.000803438861011428,1.03757758300497,"AC093503.1"
"ENSG00000275894",4.41303476646763,-4.1289166759542,0.000125344383935058,0.000803968163328641,1.02093576631213,"AL021578.1"
"ENSG00000091317",6.04867234968947,-4.12859212233232,0.000125479173305605,0.000804657187543446,-0.803264223391873,"CMTM6"
"ENSG00000160013",5.50367963017036,-4.12858343416265,0.000125482783490723,0.000804657187543446,0.213865624355905,"PTGIR"
"ENSG00000123213",5.73604232373098,-4.12732069324334,0.000126008559630818,0.000807929002475569,-0.189727189306685,"NLN"
"ENSG00000165935",4.80121811193825,-4.12711103344934,0.000126096063343397,0.00080839028565435,0.962298013383839,"SMCO2"
"ENSG00000266835",4.66894010704408,-4.12703211038066,0.00012612901795223,0.000808501788857517,1.02322306926541,"GAPLINC"
"ENSG00000133020",3.35075284973666,-4.12681341234467,0.000126220379669814,0.000808927835597298,0.957227329355732,"MYH8"
"ENSG00000100982",5.91776094761695,4.12677226171633,0.00012623757762081,0.000808927835597298,-0.829431331153814,"PCIF1"
"ENSG00000168411",5.77597936794348,-4.12676121931828,0.000126242192921101,0.000808927835597298,-0.329178788622686,"RFWD3"
"ENSG00000248256",4.14715084597935,4.12619016064981,0.000126481096425358,0.000810311363273888,0.909130692477564,"OCIAD1-AS1"
"ENSG00000170801",6.03254770149209,-4.12617056699488,0.00012648930123092,0.000810311363273888,-0.244376042871001,"HTRA3"
"ENSG00000115514",5.73802171176604,-4.12587694798675,0.000126612315365752,0.000810999412219491,-0.25365428767041,"TXNDC9"
"ENSG00000265415",4.69531501053473,-4.12570545874703,0.00012668421578466,0.000811334897027592,1.02525503973592,"AC099850.3"
"ENSG00000259520",4.30712989569739,4.12567754320777,0.000126695923693745,0.000811334897027592,0.740478076094543,"AC051619.5"
"ENSG00000236206",2.41154151602109,4.12553670630323,0.000126755007333135,0.000811519547685184,0.989770299671542,"AL356441.1"
"ENSG00000223751",2.14760260945669,4.12534445129874,0.000126835704862509,0.000811929794286201,1.00532079133823,"AC116609.1"
"ENSG00000164663",5.48684316422551,4.12518970167847,0.000126900695929407,0.000812245750439374,-0.135321290094808,"USP49"
"ENSG00000103067",5.81723843856228,-4.12477845375098,0.000127073566755354,0.000813252043262832,-0.202782384519461,"ESRP2"
"ENSG00000221914",5.87519642413562,-4.12421271182385,0.000127311752761546,0.00081467604421399,-0.522026963248345,"PPP2R2A"
"ENSG00000057149",4.55541135811357,-4.12403738180712,0.000127385657071552,0.000815048574814704,1.02354533074271,"SERPINB3"
"ENSG00000249068",2.38424274446959,-4.12396178160137,0.000127417536539669,0.000815152160248983,1.01501337983106,"AC008417.1"
"ENSG00000111319",5.98409956715531,-4.12364344626933,0.000127551858509408,0.0008159110141588,0.202941982812619,"SCNN1A"
"ENSG00000185432",6.00231945999314,4.12333993301091,0.000127680053939533,0.000816529975673867,-1.14486612155561,"METTL7A"
"ENSG00000198049",4.13698902870451,4.12325746709022,0.000127714906759395,0.000816652340403399,0.702977311178583,"AVPR1B"
"ENSG00000280269",3.43583857595735,-4.1227121315102,0.000127945615516326,0.000818000536872352,0.893225830819485,"AP000577.2"
"ENSG00000165030",5.7967067403712,-4.12268468325616,0.000127957238387066,0.000818000536872352,-0.326338073487059,"NFIL3"
"ENSG00000271382",3.45156428485534,4.12244027037517,0.000128060779282207,0.000818561728202238,1.00310184421343,"AC012464.3"
"ENSG00000261594",4.90795436551673,4.12224018421447,0.000128145602374123,0.000818926102539768,0.422020819891348,"TPBGL"
"ENSG00000223821",3.90193336173597,4.12223144308202,0.000128149309266819,0.000818926102539768,0.948521869845755,"AL603910.1"
"ENSG00000172819",5.90664836431015,-4.12195327740628,0.000128267326506617,0.000819579471322688,-0.478975190320903,"RARG"
"ENSG00000186010",5.81641232871634,4.12166724155501,0.000128388792543118,0.000820254713205256,-0.683733864347528,"NDUFA13"
"ENSG00000278399",2.6901006964772,-4.12143273849416,0.000128488458075506,0.000820790526356183,1.01655637939365,"AC026120.1"
"ENSG00000259964",2.32502249145006,-4.12116008622376,0.000128604431469158,0.000821430370364967,1.00641589442938,"THSD4-AS1"
"ENSG00000154134",5.493765541087,-4.12093412234936,0.000128700622609559,0.000821943718138544,0.203745293440938,"ROBO3"
"ENSG00000224333",2.00124622126343,4.12071101133243,0.000128795667642566,0.000822449621030222,0.968377413288104,"GAPDHP20"
"ENSG00000223773",5.38477193527019,-4.12056414558037,0.00012885826936252,0.000822748251992181,0.289037712310174,"CD99P1"
"ENSG00000255545",5.09338715382965,4.12050704986383,0.000128882614437316,0.000822802574401119,0.0846081857157905,"AP004608.1"
"ENSG00000227348",2.39502867374369,-4.11989251086957,0.000129144930093669,0.00082437593046891,1.00280148997705,"MTND5P25"
"ENSG00000101310",5.9371986199357,4.11974898985208,0.000129206266369944,0.000824666137958732,-0.912761389672708,"SEC23B"
"ENSG00000137841",5.70980404347731,-4.11948079084145,0.00012932096161282,0.00082523039510685,-0.0358475257282738,"PLCB2"
"ENSG00000254503",4.21887573501208,-4.11943086300126,0.000129342324120473,0.00082523039510685,0.996622085639205,"AC010319.1"
"ENSG00000255226",2.71238072542137,-4.11917162059241,0.000129453300488905,0.00082578673178598,1.01004210658388,"LINC02690"
"ENSG00000259871",3.15612043797631,-4.11915291720488,0.000129461310590076,0.00082578673178598,1.00600433300859,"AC130456.1"
"ENSG00000174827",5.29143380364352,4.11832331007799,0.00012981708950782,0.000827954464557977,-0.0647450960053586,"PDZK1"
"ENSG00000138413",6.0137382304782,-4.11797084619803,0.000129968530751591,0.000828818589255939,-0.721241491810496,"IDH1"
"ENSG00000197892",6.02448822908266,-4.11790158786761,0.000129998308699289,0.000828906741551651,-0.76127054551757,"KIF13B"
"ENSG00000237813",3.33431478516811,-4.11776243561365,0.000130058157836503,0.000829186591267355,0.957738639173439,"AC002066.1"
"ENSG00000081026",5.68538383781434,-4.11758845132158,0.000130133025693344,0.000829562112499629,-0.175808518033177,"MAGI3"
"ENSG00000269345",3.12864156518374,-4.11730391910458,0.000130255553764381,0.000830241325024491,0.961380042717514,"VN1R85P"
"ENSG00000165953",2.92213321391624,4.11689905309288,0.000130430093680191,0.000831251850718922,1.00321200551053,"SERPINA12"
"ENSG00000122696",5.53793762087607,4.11682022017505,0.000130464105297006,0.000831366629044605,-0.232575245597021,"SLC25A51"
"ENSG00000272677",4.6092571075318,4.11652611255817,0.000130591070648461,0.000832073642932323,0.649069430920868,"AC124016.1"
"ENSG00000268751",4.73781737866395,4.11645693436091,0.000130620952032687,0.00083214324780032,0.579892947128807,"SCGB1B2P"
"ENSG00000262655",5.87531910834147,-4.11642666538417,0.000130634028738103,0.00083214324780032,-0.128244972320625,"SPON1"
"ENSG00000211753",5.2209098875534,-4.11592866393138,0.00013084935572832,0.000833412704120282,0.67475841278882,"TRBV28"
"ENSG00000246100",4.98954334966199,4.1155695042499,0.000131004863188072,0.000834300890178121,0.295305374952409,"LINC00900"
"ENSG00000279458",2.04418850195285,-4.11526814166453,0.000131135483910211,0.000835030387433642,0.942312969512758,"AC244230.1"
"ENSG00000109674",4.91551390074333,-4.11521413834733,0.000131158904086682,0.000835077169475424,0.882359051995486,"NEIL3"
"ENSG00000135372",5.89095882287468,-4.11508574838676,0.000131214600542736,0.000835329415095857,-0.57468750186333,"NAT10"
"ENSG00000188185",5.37962512991998,4.11476882775293,0.000131352180929115,0.000836098587355242,-0.0734731437186449,"LINC00265"
"ENSG00000169247",5.17021619355964,-4.11473330828677,0.000131367609203927,0.000836098587355242,0.768689258585923,"SH3TC2"
"ENSG00000132518",4.40579181702006,-4.11460969162212,0.000131421317151646,0.000836337960717373,0.948591765832792,"GUCY2D"
"ENSG00000258824",4.87995436171054,4.11456303106754,0.000131441595368771,0.00083636456163982,0.450319464015287,"AL122035.1"
"ENSG00000226822",3.0773813587773,-4.11445792695448,0.000131487283674984,0.000836552820971117,0.994209946040313,"LINC02785"
"ENSG00000169302",5.47442920698788,4.11441130765117,0.000131507553806478,0.000836579337634601,-0.251939674369225,"STK32A"
"ENSG00000226180",4.54402934182609,4.11435275204643,0.000131533018142119,0.000836638886453926,0.683342091033808,"AC010536.1"
"ENSG00000215159",2.52663935614037,4.11393292334313,0.000131715730738397,0.000837698503462193,0.960471250671057,"AC025262.1"
"ENSG00000079435",5.47630151960274,4.11311274354779,0.000132073388131699,0.000839870355813254,-0.228310215547322,"LIPE"
"ENSG00000196678",5.56039653646561,-4.11278566374361,0.000132216280471251,0.00084067612723086,-0.0332766876420809,"ERI2"
"ENSG00000254352",4.4250377985922,-4.11274201246586,0.000132235361849975,0.000840694565535196,0.979858147764892,"AC100854.1"
"ENSG00000132517",4.40844201372106,-4.11258868225541,0.00013230240854742,0.000841017904523755,0.961708157434473,"SLC52A1"
"ENSG00000244301",2.29699851284504,4.11251399270545,0.000132335079961033,0.000841122674858761,0.965881130455446,"AOX3P"
"ENSG00000198178",2.46337032111299,-4.11214247675925,0.000132497708058746,0.000841999267889579,0.979433506006253,"CLEC4C"
"ENSG00000259370",4.48521846479835,-4.11212489549749,0.000132505408905285,0.000841999267889579,0.974888329026871,"AC103740.1"
"ENSG00000198018",5.58003080004075,-4.11208133290537,0.000132524491816217,0.000842017542842085,0.0281145411524104,"ENTPD7"
"ENSG00000112679",5.82511904191867,-4.11128275214457,0.000132874787617066,0.000844139975037545,-0.474540300516871,"DUSP22"
"ENSG00000236866",2.00801627954027,4.11085649523541,0.000133062130982973,0.000845226794606847,0.936885832357367,"AL157902.1"
"ENSG00000051620",5.93933886648789,-4.11059260416614,0.00013317824134208,0.000845860923066797,-0.643924266646355,"HEBP2"
"ENSG00000163281",5.67427694203985,4.11035051239096,0.000133284846390925,0.000846434532379187,-0.436906089142419,"GNPDA2"
"ENSG00000123684",5.98396108118515,-4.1100113144067,0.000133434351065455,0.000847280405188784,-0.725112621286324,"LPGAT1"
"ENSG00000087245",6.20520746317587,-4.1090702191703,0.000133849997876066,0.000849815812006981,-0.587282523238291,"MMP2"
"ENSG00000189233",4.67256210919731,-4.10881607421599,0.000133962458972804,0.000850425903405797,0.969541163716953,"NUGGC"
"ENSG00000205795",5.63197122340849,-4.10872100956422,0.000134004549308312,0.00085058916979402,0.124571253652905,"CYS1"
"ENSG00000196199",5.91374625358399,4.1085897727398,0.00013406267607897,0.000850854174567166,-0.867002529971363,"MPHOSPH8"
"ENSG00000011105",5.95328217329744,-4.10852900325648,0.000134089600065271,0.00085092110440834,-0.673633304673679,"TSPAN9"
"ENSG00000243004",4.68296573090864,4.10844687439767,0.000134125995661577,0.000851048116585441,0.429438621068307,"AC005062.1"
"ENSG00000188373",2.72105586402861,-4.10818804441683,0.000134240759327185,0.000851672293330636,0.964272677339006,"C10orf99"
"ENSG00000187753",3.36843815556955,4.10786435237504,0.000134384416185454,0.00085247960421234,0.972960984472975,"C9orf153"
"ENSG00000120903",2.95885724194114,4.10743696587184,0.00013457432131125,0.000853580062190783,0.969791794938298,"CHRNA2"
"ENSG00000076984",5.85234248774358,4.10737940973291,0.000134599915668146,0.000853638185867049,-0.773767559946918,"MAP2K7"
"ENSG00000233901",5.38348568795879,-4.10718701511787,0.000134685504881631,0.000854076738755069,0.430873050605713,"LINC01503"
"ENSG00000230020",2.37852864701731,-4.10712431046325,0.000134713411230357,0.000854149446797896,0.964452692229766,"NHS-AS1"
"ENSG00000260027",5.55549602480556,-4.10684726380229,0.000134836776258074,0.000854827318329708,0.319795317989738,"HOXB7"
"ENSG00000276071",4.25816193402622,4.10678338400082,0.000134865236552353,0.000854903428482301,0.803170043578933,"AC074138.1"
"ENSG00000272672",2.44708603753407,4.10666824009111,0.000134916551169626,0.000855124374706202,0.928376657801631,"AL391497.1"
"ENSG00000260917",5.34206656680175,4.10614279400016,0.00013515095951494,0.000856505605103586,-0.0219089549195983,"AL158212.3"
"ENSG00000135926",6.21943387725775,-4.10576178406644,0.000135321179466443,0.000857479760702475,-1.11851191513477,"TMBIM1"
"ENSG00000139725",5.37297716364499,-4.10552835880629,0.000135425566975304,0.000858036573979873,0.39926460641707,"RHOF"
"ENSG00000111110",5.76183929871047,4.10496971268221,0.000135675709391486,0.000859516620622514,-0.665917238405399,"PPM1H"
"ENSG00000232987",2.02261786619796,-4.10401892267387,0.000136102468671977,0.000862115052107277,0.904607469904369,"LINC01219"
"ENSG00000092969",5.61607390909276,-4.1038240985828,0.000136190075101446,0.000862564813095271,0.131951591650052,"TGFB2"
