"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000203811",-0.542037518341935,1.82541958300915,-2.52329856033673,0.0145584171792085,0.0455561046876225,-3.38884459860694,"HIST2H3C"
"ENSG00000258918",-0.538922417168444,1.81316322556577,-2.52327236202319,0.0145593863677923,0.045556393601077,-3.3932108160823,"AL355922.4"
"ENSG00000153107",-0.0770259877509503,5.64628351515396,-2.52250154680793,0.0145879283168339,0.045634461986181,-4.63883907675576,"ANAPC1"
"ENSG00000211967",-1.93889437027208,4.70299692490149,-2.52248807467155,0.0145884276169924,0.045634461986181,-3.01851199897833,"IGHV3-53"
"ENSG00000226038",-0.93009961183984,3.38014440277818,-2.52247996752926,0.0145887280888571,0.045634461986181,-2.9800437931243,"PPIAP21"
"ENSG00000129116",-0.0977577810025734,6.15375592437398,-2.52200401452252,0.0146063779781798,0.0456786710093512,-5.60450525146059,"PALLD"
"ENSG00000128585",-0.0599425297994731,5.80491041956625,-2.52188046830392,0.0146109626355567,0.0456847588329148,-4.92372425182813,"MKLN1"
"ENSG00000126785",-0.125754461831471,5.64609557025813,-2.5218099396039,0.0146135804584877,0.0456901943275122,-4.59782632301915,"RHOJ"
"ENSG00000170689",-2.01763307111681,4.9362667323368,-2.52164489617208,0.0146197080573355,0.0457066020225545,-3.03722053339471,"HOXB9"
"ENSG00000182077",-1.35899032527645,3.32569412378882,-2.52122276648556,0.0146353911358252,0.0457501270198953,-3.00336044751042,"PTCHD3"
"ENSG00000267733",-1.22894663138652,3.52389572086263,-2.52110790857309,0.014639661004908,0.0457573024299068,-2.98498081647914,"AP005264.5"
"ENSG00000166664",-0.522186625634186,4.29733083913268,-2.52066075074211,0.0146562949478858,0.0458044482508697,-3.17761703930561,"CHRFAM7A"
"ENSG00000042088",-0.0552195460900746,5.63250598431389,-2.52049675788676,0.0146623996504025,0.0458180146419471,-4.6442096515063,"TDP1"
"ENSG00000101596",-0.0733990808989446,5.90047722232997,-2.52022927218662,0.0146723618588643,0.0458463876836132,-5.08680780836526,"SMCHD1"
"ENSG00000189108",-1.15796729524228,4.20469361264156,-2.51999115867307,0.0146812352896938,0.0458713554390639,-3.03826639560707,"IL1RAPL2"
"ENSG00000215533",-1.01586578733399,3.58356061591586,-2.51956467831849,0.0146971404627672,0.0459182894703595,-2.99040591148535,"LINC00189"
"ENSG00000183578",-0.256485669736514,5.26767919195083,-2.51933402850386,0.0147057488251446,0.0459424217956443,-3.99084704020214,"TNFAIP8L3"
"ENSG00000251215",-0.563913078144078,2.02588063963758,-2.51884956752273,0.0147238448519712,0.0459961899729007,-3.24475352605187,"GOLGA5P1"
"ENSG00000232807",-0.13821590868132,5.18206779989342,-2.51881384216509,0.0147251800959957,0.0459975954008755,-3.99181022994096,"AL137186.2"
"ENSG00000224729",-0.281328596091954,4.47991286178018,-2.51878050830095,0.0147264260562488,0.0459987217775716,-3.33167055865302,"PCOLCE-AS1"
"ENSG00000129422",-0.0744681955726225,6.00567553484578,-2.51868805140548,0.0147298824293667,0.0460039862780475,-5.29152732926138,"MTUS1"
"ENSG00000232310",-0.622735334712818,4.31955747633555,-2.51864703806741,0.0147314158914628,0.0460060099317781,-3.15821119711134,"AL078590.2"
"ENSG00000181924",-0.0626416969989494,5.85380604571728,-2.51814125161792,0.014750338806348,0.04605956859869,-5.00356103856018,"COA4"
"ENSG00000137673",-2.06865352007123,6.0083961407277,-2.51797293033967,0.0147566410653851,0.0460737097302293,-3.40233555133897,"MMP7"
"ENSG00000227201",-0.666808490302771,3.74354020828316,-2.51748121287791,0.0147750658417135,0.0461284640791047,-3.02544273024416,"CNN2P1"
"ENSG00000202379",-0.600852634175927,2.0446391116882,-2.51739817203621,0.0147781794579389,0.0461354125440306,-3.24383215973101,"SNORA70"
"ENSG00000167565",-0.0921790786083667,5.83853622582001,-2.51736788799553,0.0147793151058278,0.0461361856040486,-4.93577232235608,"SERTAD3"
"ENSG00000205300",-0.559879420556243,2.02997972188292,-2.51698391868959,0.0147937207625767,0.0461700587792942,-3.24793276120514,"AL356414.1"
"ENSG00000017797",-0.0705089946684314,5.96596696221033,-2.5168218803871,0.0147998038856421,0.0461862692860794,-5.21858048506942,"RALBP1"
"ENSG00000261553",-0.26261067576671,5.00825757442765,-2.51666063611026,0.0148058594480451,0.0462023918411759,-3.74133807260811,"AL137782.1"
"ENSG00000226918",-0.500208636242507,1.77429354474734,-2.51582772882047,0.0148371751922498,0.0462917727563142,-3.42342648546744,"AC010086.1"
"ENSG00000228057",-0.24542113113862,4.71816013437929,-2.5155068753988,0.0148492546670864,0.046323896779981,-3.51939183864187,"SEC63P1"
"ENSG00000106624",-0.254999189933689,6.26910557152437,-2.51547899982038,0.0148503045458232,0.0463243904157129,-5.55351365155934,"AEBP1"
"ENSG00000186407",-0.494378762455167,5.10077744914141,-2.51538120148465,0.0148539884589327,0.0463331001678308,-3.68293116668262,"CD300E"
"ENSG00000224259",-2.35765751390726,5.31201670568037,-2.51527881739753,0.0148578459966795,0.0463423504179316,-3.0678835944068,"LINC01133"
"ENSG00000243175",-0.830968977177659,3.40417259531727,-2.51510888024168,0.0148642507416224,0.0463542272231253,-2.99671726137814,"RPSAP36"
"ENSG00000237167",-0.619500549499227,2.12437937387044,-2.51480719732695,0.0148756269970641,0.0463840095729718,-3.18821699885427,"AC128709.3"
"ENSG00000039523",-0.0674007382478585,5.97596479435006,-2.5148061551453,0.0148756663106759,0.0463840095729718,-5.24814485713881,"RIPOR1"
"ENSG00000185414",-0.0493993925379792,5.75008746127231,-2.51477175923851,0.0148769638602282,0.046385271583406,-4.85044214693762,"MRPL30"
"ENSG00000233497",-0.55799226816796,2.03501638839647,-2.51415857641917,0.0149001127408099,0.0464490854035784,-3.25300302038686,"HNRNPA1P60"
"ENSG00000229644",-0.598993996383396,5.19524306026215,-2.51393784782692,0.0149084536657378,0.0464695105441409,-3.6816002265132,"NAMPTP1"
"ENSG00000019186",-1.88164183623638,4.4959254227872,-2.51370439444181,0.0149172800359717,0.0464830784495217,-3.0214531380495,"CYP24A1"
"ENSG00000133985",-0.113163376853772,5.76703688854043,-2.51350549426975,0.0149248037551043,0.0464981562900389,-4.80942532681595,"TTC9"
"ENSG00000279342",-0.403402850759059,4.45277399987606,-2.51335283903928,0.0149305805145254,0.0465133645170985,-3.28026272360344,"AP000866.6"
"ENSG00000136881",-0.604059124132543,5.18279078722699,-2.51204161980558,0.0149802829163747,0.0466514187278864,-3.70083704093057,"BAAT"
"ENSG00000104267",-0.255839670697844,5.74331883653586,-2.51187989738361,0.0149864234461883,0.0466649471814965,-4.60890167619562,"CA2"
"ENSG00000171302",-0.0649003064362166,5.99236750064003,-2.51166442757683,0.0149946082803771,0.046684837214521,-5.29292979017147,"CANT1"
"ENSG00000206650",-0.481597934035634,1.74652354030692,-2.51148104814598,0.015001577316427,0.0467037360916617,-3.44279115499097,"SNORA70G"
"ENSG00000088992",-0.221430844140466,5.95382172330931,-2.51140763812345,0.0150043679661035,0.0467096251010212,-4.94439820828026,"TESC"
"ENSG00000187479",-0.155749598278891,5.85111726536499,-2.51114411086811,0.0150143897096897,0.0467324228958315,-4.9107088976212,"C11orf96"
"ENSG00000239900",-0.057895127519596,5.85386891116059,-2.51109801131392,0.01501614346355,0.0467350816213548,-5.02720445446633,"ADSL"
"ENSG00000270412",-0.554393269215231,4.46158095653214,-2.51097207927841,0.0150209352096143,0.0467471946735534,-3.24801081860351,"AL136084.3"
"ENSG00000259590",-1.0825028071973,3.3530916842964,-2.51089958760371,0.0150236941638576,0.0467501800784054,-3.00401886394379,"LINC02244"
"ENSG00000218565",-0.781471210294163,2.42337773792649,-2.51085261532845,0.0150254821223852,0.0467529435339521,-3.11175567929941,"AL592429.1"
"ENSG00000128422",-1.20033387028171,6.04344708791561,-2.51064852087165,0.0150332530355208,0.0467687202519429,-4.01797962044361,"KRT17"
"ENSG00000144847",-0.41412182619178,5.06947908888785,-2.5103963406069,0.0150428598431617,0.0467958050590757,-3.71235960258633,"IGSF11"
"ENSG00000165916",-0.059518900377812,6.02647099114841,-2.50987351748735,0.0150627944920074,0.0468522076895021,-5.36831028753672,"PSMC3"
"ENSG00000262636",-0.823061263377074,3.01219805246974,-2.50984074638835,0.0150640448124454,0.0468532916777891,-3.00457923420473,"AC099489.2"
"ENSG00000139055",-0.646124395316822,5.4461049471325,-2.50977060254536,0.0150667213362043,0.046858811152419,-3.89944014830424,"ERP27"
"ENSG00000241984",-0.738107393440525,3.54177466349369,-2.50968974133372,0.0150698073434915,0.0468656034193558,-3.01695497414506,"RPL7AP2"
"ENSG00000167257",-0.0611431400572311,5.64183278152402,-2.50914295659318,0.0150906899870061,0.0469249286320873,-4.67436608091241,"RNF214"
"ENSG00000148180",-0.0676577183488414,6.30181229860899,-2.50876459664705,0.0151051555251088,0.0469642878606526,-6.08726044807714,"GSN"
"ENSG00000277050",-0.446783075466113,4.48365538690108,-2.50849485874433,0.0151154758618979,0.0469907511326617,-3.29143643924762,"AL122125.1"
"ENSG00000166839",-0.103482984254229,5.42259641795197,-2.50842359151678,0.0151182036548684,0.0469964191159596,-4.32610715054453,"ANKDD1A"
"ENSG00000160808",-0.589183053322009,4.52881788704523,-2.50836729509732,0.0151203587466833,0.0470003062298185,-3.26684145297709,"MYL3"
"ENSG00000228205",-0.267222134432541,4.75666185183569,-2.50816292794207,0.0151281844932701,0.0470208823260006,-3.54257410032879,"AC131235.1"
"ENSG00000245694",-0.395240118354139,5.39085304734338,-2.50814716285996,0.0151287883312435,0.0470208823260006,-4.04212548271495,"CRNDE"
"ENSG00000106799",-0.0787320892657402,5.97509958201159,-2.508025668858,0.0151334425554604,0.0470297209311155,-5.25119954863257,"TGFBR1"
"ENSG00000279588",-0.915544774068051,2.60350232020165,-2.50768696488948,0.0151464245573803,0.0470626305591126,-3.10751568654179,"AC087762.2"
"ENSG00000225246",-0.634761866942464,2.27074730479511,-2.50767847934651,0.0151467499245279,0.0470626305591126,-3.14465221479488,"RPS2P1"
"ENSG00000230756",-0.848277480910526,2.8595489491945,-2.50738272301672,0.0151580942698111,0.0470950621752043,-3.02503965693716,"RHOQP3"
"ENSG00000243566",-0.733806010155332,5.1303824214842,-2.50733551526514,0.0151599057319714,0.0470978737307207,-3.53830436102927,"UPK3B"
"ENSG00000163788",-0.0513482684744533,5.86499782391396,-2.50718017261863,0.0151658679435465,0.0471059229486476,-5.0796041009981,"SNRK"
"ENSG00000100302",-0.168188464085445,5.4582089055095,-2.50716729060218,0.0151663624639206,0.0471059229486476,-4.31765171218715,"RASD2"
"ENSG00000023697",-0.0769729867167115,5.82715270275595,-2.5071499009772,0.0151670300474454,0.0471059229486476,-4.96449318528746,"DERA"
"ENSG00000233529",-1.16444980079252,3.33349136433629,-2.50685965332713,0.0151781765108599,0.0471377238594783,-3.0137793627883,"HCG21"
"ENSG00000136682",-0.0579150990370279,5.54833904704482,-2.50651370528262,0.0151914717333512,0.0471733741219609,-4.54381918879896,"CBWD2"
"ENSG00000226167",-0.329089086880064,4.71153181636528,-2.5064092739436,0.0151954872321087,0.0471802034098472,-3.47739275279624,"AP4B1-AS1"
"ENSG00000134255",-0.0577032392487444,5.73824393699517,-2.50632496058201,0.015198729873285,0.0471848931161179,-4.84206341883125,"CEPT1"
"ENSG00000214212",-0.211891433923227,5.08540892870845,-2.50620176615105,0.015203468982629,0.0471937042196036,-3.87777010181082,"C19orf38"
"ENSG00000225649",-1.13190095349178,3.92236152825385,-2.50591024189583,0.0152146888190363,0.047222889234973,-3.0325793436946,"AC064875.1"
"ENSG00000168334",-0.969516961342588,5.00945111698803,-2.50539057088581,0.0152347078739064,0.0472793747614202,-3.36242167909572,"XIRP1"
"ENSG00000182489",-0.463147500762682,4.62478469756249,-2.50535434715944,0.0152361041923684,0.0472808838376723,-3.37186930940162,"XKRX"
"ENSG00000205221",-1.57471999440441,4.27886035159924,-2.50505541424053,0.0152476316007111,0.047306763511335,-3.04048357737213,"VIT"
"ENSG00000124570",-0.0668807180750717,6.10029874102824,-2.50502531706922,0.0152487926405622,0.047306763511335,-5.53234159334651,"SERPINB6"
"ENSG00000167996",-0.0859698082432132,6.22544180709408,-2.50411828933874,0.015283820028796,0.0474063036284218,-5.79686054320333,"FTH1"
"ENSG00000259664",-0.873931516690714,2.54189230998626,-2.50345666736081,0.0153094162835585,0.0474771929562465,-3.12803671241579,"LINC02254"
"ENSG00000224286",-0.923302127358408,2.80595703362664,-2.50326313652937,0.0153169107618925,0.0474947646507529,-3.06666357805751,"LINC01142"
"ENSG00000257515",-0.749410898413957,2.36458798466268,-2.50320628511805,0.0153191129623799,0.047498758346114,-3.1523976245933,"AC011601.1"
"ENSG00000267534",-0.114072127067575,5.61682805653093,-2.50310738588898,0.0153229446126914,0.0475068686077613,-4.6123292093323,"S1PR2"
"ENSG00000146857",-0.738177124655724,2.33589715408141,-2.50309156975518,0.0153235574571518,0.0475068686077613,-3.15298177998789,"STRA8"
"ENSG00000152137",-0.180860890370429,5.65519773887943,-2.50281532910323,0.015334264821432,0.0475287193970097,-4.6118487421152,"HSPB8"
"ENSG00000105894",-0.273466690796917,5.39463007207509,-2.50263571504324,0.0153412304722022,0.047544636599427,-4.15873900363882,"PTN"
"ENSG00000174564",-0.77796672792827,5.31797520664782,-2.50260961967233,0.0153422427203504,0.0475449375659459,-3.67650619587068,"IL20RB"
"ENSG00000272825",-0.439607444878598,4.63989953367457,-2.50246461710894,0.015347868518691,0.0475566983372144,-3.38861662177218,"AL844908.1"
"ENSG00000219249",-0.499893464610424,1.75418239889925,-2.50194384371172,0.015368088831739,0.047605156639886,-3.46129314782635,"AMZ2P2"
"ENSG00000213315",-0.401252277008778,4.24965651999122,-2.50181411731757,0.0153731295262026,0.0476150930847936,-3.22749850662872,"AL122020.1"
"ENSG00000261817",-0.476577374821819,1.72825204278915,-2.50176839248028,0.0153749065829565,0.047617758367268,-3.47070221875713,"AL390718.1"
"ENSG00000277452",-0.985338390404637,3.15871759821665,-2.50169229128474,0.015377864602838,0.0476240806852554,-3.02196923943633,"RN7SL473P"
"ENSG00000135480",-1.18145612402834,6.13433218394295,-2.50151779131977,0.0153846492827049,0.0476422524190052,-4.12573160751768,"KRT7"
"ENSG00000121933",-0.224384235837635,5.47121488342187,-2.50136429938118,0.0153906193936721,0.0476550592990549,-4.29375020026097,"TMIGD3"
"ENSG00000258137",-0.809098315841625,3.1873042742709,-2.50130094241965,0.0153930842908743,0.04765985108749,-3.02027020467541,"AC079313.2"
"ENSG00000127483",-0.037368240643131,6.06379285757847,-2.50120795623922,0.0153967025568093,0.0476682131360746,-5.51483936236667,"HP1BP3"
"ENSG00000255181",-0.637508545345544,2.15875453513992,-2.50093451147346,0.0154073472603751,0.0476954846907901,-3.2296416449579,"CCDC166"
"ENSG00000225447",-0.777470293759613,3.85276348845753,-2.50090693685844,0.01540842105892,0.0476959668550481,-3.06455909313267,"RPS15AP10"
"ENSG00000272382",-0.517077296220872,4.43672753848582,-2.50060924293295,0.0154200180350386,0.0477290209706521,-3.25800278987312,"AC025171.5"
"ENSG00000112394",-0.265917456445814,5.42592848841649,-2.50040234784074,0.0154280824967471,0.0477454490133428,-4.2067925605521,"SLC16A10"
"ENSG00000237828",-0.717697995023943,2.41594766206389,-2.50011570042869,0.0154392618873727,0.0477758828586667,-3.12201806279751,"PA2G4P1"
"ENSG00000268510",-0.962099388232366,3.09692330887257,-2.49947117736548,0.0154644253621965,0.047844750061031,-3.02761936392138,"IFNL3P1"
"ENSG00000163959",-0.118563517128534,5.20857673511584,-2.49933487127818,0.0154697517739839,0.0478544497568061,-4.07946687497999,"SLC51A"
"ENSG00000237525",-0.574032603011546,2.02924127679965,-2.49897323038243,0.0154838915991431,0.0478953384223554,-3.28734774691259,"AC012668.3"
"ENSG00000211685",-1.70866805391404,4.37170175616377,-2.49892023218213,0.0154859647613423,0.0478965923037382,-3.05066237059564,"IGLC7"
"ENSG00000276576",-0.536100467220676,1.96631731591866,-2.49860093445185,0.0154984602329273,0.0479232831175756,-3.30255401464302,"MRPL30P1"
"ENSG00000259165",-0.739220049677639,3.49367738607871,-2.49852803083995,0.015501314537877,0.0479292564125965,-3.03622356331712,"DDX18P1"
"ENSG00000243014",-1.03257217904675,3.10296754573803,-2.49846806997153,0.0155036624678018,0.047933663404676,-3.03210132386652,"PTMAP8"
"ENSG00000260711",-0.221234139902651,5.42778068843896,-2.49806493733482,0.0155194565662526,0.047976784865113,-4.2554596767499,"AL121839.2"
"ENSG00000166126",-0.593542115614864,5.5886047304398,-2.49792861482787,0.015524800756783,0.047990450319385,-4.09832439412486,"AMN"
"ENSG00000103066",-0.0837391699113956,5.80102442299735,-2.49782592713117,0.0155288274754814,0.0480000418051617,-4.93190647348623,"PLA2G15"
"ENSG00000173020",-0.067345771861639,6.06083681515767,-2.4977683822284,0.0155310844111785,0.0480014940872284,-5.45701981561062,"GRK2"
"ENSG00000277129",-0.479632797974841,1.74248251680911,-2.49736798986767,0.0155467961830565,0.0480452914329204,-3.47551113628938,"AC012531.6"
"ENSG00000163006",-0.132021664007225,5.25580649764403,-2.49735858118668,0.0155471655612707,0.0480452914329204,-4.12523402296661,"CCDC138"
"ENSG00000233086",-0.549100474206726,2.02010552804076,-2.49687089763826,0.015566322542805,0.0480930495592822,-3.29394927065338,"LNCARSR"
"ENSG00000139174",-0.170455965206367,5.55510252115353,-2.49675393434018,0.0155709202178926,0.0481015334166009,-4.46580482168937,"PRICKLE1"
"ENSG00000202150",-0.682539487571273,2.34395231634722,-2.49663308151428,0.0155756720748077,0.0481133519813638,-3.14237009602479,"RNU6-407P"
"ENSG00000180875",-0.710140262608197,4.96516137615313,-2.49582171747715,0.0156076083574013,0.0482091370154833,-3.50259434847308,"GREM2"
"ENSG00000095002",-0.0746950398587689,5.71356511653096,-2.49489223821134,0.0156442665389698,0.0483015784049303,-4.80843667480589,"MSH2"
"ENSG00000130829",-0.96282601905475,3.94076521836411,-2.49487432837142,0.0156449736574309,0.0483015784049303,-3.07016728450616,"DUSP9"
"ENSG00000270182",-0.490254924306419,1.7444137652884,-2.49459807676872,0.0156558843167503,0.0483237769601026,-3.48096751069144,"AC004080.4"
"ENSG00000231236",-0.791123152556994,2.58011872213353,-2.49437963710713,0.0156645165408949,0.0483475490028903,-3.11682544841077,"AP001605.1"
"ENSG00000163697",-0.0709089798287712,5.91150981305005,-2.49425739816217,0.0156693490149959,0.0483595912275808,-5.15349468667505,"APBB2"
"ENSG00000146463",-0.0474366978032998,5.88990256130719,-2.49350505345258,0.0156991211500225,0.048445719899517,-5.15516578317153,"ZMYM4"
"ENSG00000077044",-0.0635621455255029,5.79533618368897,-2.49303474963154,0.0157177581919013,0.048490670884319,-4.96328646430003,"DGKD"
"ENSG00000221500",-0.439370860991641,4.226719069844,-2.49299617218694,0.0157192878129442,0.048490670884319,-3.22746347072625,"SNORD100"
"ENSG00000278546",-0.690673474864215,3.82877135182328,-2.49272120724456,0.0157301942511567,0.0485199913596616,-3.08350183505711,"AC003101.2"
"ENSG00000137992",-0.0605712221490053,5.72207331717188,-2.49269658818102,0.0157311710956716,0.0485199913596616,-4.84333310457637,"DBT"
"ENSG00000126778",-1.13348500265255,4.88798773695662,-2.4926859207093,0.0157315943806733,0.0485199913596616,-3.27081534390712,"SIX1"
"ENSG00000175066",-0.0679755025968811,5.73618230424741,-2.4925932024728,0.015735273871462,0.0485255783651651,-4.86252893316972,"GK5"
"ENSG00000214510",-0.976277062844256,4.12600111348371,-2.49225408150429,0.015748738394176,0.0485584542748378,-3.10145430682739,"SPINK13"
"ENSG00000224074",-0.496961553133228,1.73664934646476,-2.49218044799033,0.015751663328575,0.0485645906220869,-3.48901756490179,"LINC00691"
"ENSG00000238063",-0.490090891006619,1.73912187964705,-2.49206521178904,0.0157562418264231,0.0485729417818777,-3.48841175955778,"LINC01685"
"ENSG00000255753",-0.778729496697715,2.45434800171731,-2.4900757088585,0.0158354774506227,0.0487950227604468,-3.14298062324862,"AC009533.2"
"ENSG00000171873",-0.845667921296955,4.27041314759058,-2.489975545363,0.0158394761499475,0.0488034719424961,-3.16673049130373,"ADRA1D"
"ENSG00000227838",-0.478822199800375,1.75995751049607,-2.48969026512351,0.0158508700289515,0.0488269952261441,-3.48637604335471,"AL121885.2"
"ENSG00000250304",-0.521509941199646,1.74842636872499,-2.48954904827944,0.0158565128636652,0.04884148155089,-3.49072494908392,"ZBED1P1"
"ENSG00000256568",-0.695838129285464,2.32245377158501,-2.48928012264914,0.015867263788996,0.0488673357898375,-3.18249150829418,"AP002761.2"
"ENSG00000253488",-0.513618297617084,1.7709954604332,-2.48926850763294,0.0158677282745228,0.0488673357898375,-3.48343320148264,"SINHCAFP3"
"ENSG00000179066",-1.61792111854326,4.3457278985603,-2.48871384420897,0.0158899236202129,0.0489269893773806,-3.07402075733373,"AC020907.1"
"ENSG00000120160",-0.978270101796272,3.5494333311298,-2.48844720839837,0.0159006032669301,0.0489511698346817,-3.05214244686854,"EQTN"
"ENSG00000132963",-0.0644800864947737,5.99114358432628,-2.48805717696037,0.0159162369981926,0.0489934931273907,-5.34236590614809,"POMP"
"ENSG00000265388",-0.45670686647696,1.73235112503449,-2.48774285764808,0.0159288460443701,0.0490294014686418,-3.50031535841529,"RN7SL391P"
"ENSG00000237424",-0.244125496088934,5.30026495294582,-2.48771428035376,0.0159299928814909,0.0490300266685413,-4.08978372545881,"FOXD2-AS1"
